ensembl	gene	lfc	expr	t	p	q	b	seqid
ENSG00000189143	CLDN4	-2.87085086	10.15270648	-6.964833882	4.20665E-11	1.21395E-09	14.58881418	7
ENSG00000188848	BEND4	1.254242431	3.657517847	6.992245026	3.59132E-11	1.05654E-09	14.58824518	4
ENSG00000261379	RP11-395N3.1	-0.98302281	4.278773144	-6.98190488	3.81225E-11	1.1118E-09	14.5844515	2
ENSG00000160654	CD3G	-0.990768237	4.314946179	-6.979845739	3.85782E-11	1.12401E-09	14.57599531	11
ENSG00000144730	IL17RD	-1.178504255	9.973158158	-6.959270513	4.34367E-11	1.24754E-09	14.56197087	3
ENSG00000204767	FAM196B	-1.575517536	5.322959313	-6.968133496	4.1274E-11	1.19222E-09	14.55213648	5
ENSG00000198822	GRM3	0.836194918	3.614731175	6.984428326	3.75713E-11	1.09784E-09	14.54672778	7
ENSG00000231638	AC011738.4	-1.305072002	2.789675795	-6.990866596	3.62003E-11	1.06395E-09	14.54436475	7
ENSG00000251039	IGKV2D-40	-1.208494143	1.08704199	-7.03029509	2.9795E-11	8.85159E-10	14.53821183	2
ENSG00000180535	BHLHA15	-1.545341806	2.389005868	-6.99294645	3.5768E-11	1.05329E-09	14.51756574	7
ENSG00000253313	C1orf210	-2.987813843	6.120196484	-6.955950829	4.42752E-11	1.27041E-09	14.50934838	1
ENSG00000249207	RP11-360F5.1	0.652837109	7.397676509	6.951556834	4.54095E-11	1.29926E-09	14.50668934	4
ENSG00000121380	BCL2L14	-1.396948269	3.269687441	-6.976966445	3.92244E-11	1.14064E-09	14.50262818	12
ENSG00000187492	CDHR4	1.241996721	3.503629215	6.979155918	3.8732E-11	1.1274E-09	14.50098734	3
ENSG00000171812	COL8A2	-0.987645166	9.628084498	-6.945816693	4.69346E-11	1.33406E-09	14.48897585	1
ENSG00000260027	HOXB7	0.851199649	8.866767267	6.94210625	4.79472E-11	1.36029E-09	14.47220957	17
ENSG00000231367	AC016995.3	-0.967116685	6.178773669	-6.948754102	4.6148E-11	1.31665E-09	14.46685459	2
ENSG00000177938	CAPZA3	-1.993637763	3.094192237	-6.971974559	4.03701E-11	1.17266E-09	14.46544397	12
ENSG00000234477	AC004231.2	-1.988542536	3.858548155	-6.960320808	4.31747E-11	1.24237E-09	14.44638329	17
ENSG00000153446	C16orf89	-1.182414343	8.285365246	-6.935202206	4.9889E-11	1.40877E-09	14.43023653	16
ENSG00000178075	GRAMD1C	-1.118593963	8.686123503	-6.929961141	5.14145E-11	1.44645E-09	14.40281668	3
ENSG00000188452	CERKL	-0.605378278	6.899820133	-6.932763519	5.05932E-11	1.42732E-09	14.39420903	2
ENSG00000224566	FAM96AP2	-1.201668761	2.294023102	-6.971666111	4.04419E-11	1.17266E-09	14.38584652	1
ENSG00000213144	RP11-64B16.2	0.652185288	5.992073622	6.936577143	4.94962E-11	1.4016E-09	14.38521455	12
ENSG00000248890	HHIP-AS1	0.871263835	5.31572961	6.940612163	4.8361E-11	1.37074E-09	14.38333353	4
ENSG00000205363	C15orf59	0.913645276	7.147354879	6.928946421	5.17152E-11	1.45355E-09	14.37245654	15
ENSG00000145832	SLC25A48	1.457176408	5.266888674	6.935947642	4.96756E-11	1.40454E-09	14.34980486	5
ENSG00000133475	GGT2	-1.887269734	2.54784368	-6.953688773	4.48556E-11	1.28585E-09	14.31502184	22
ENSG00000259523	RP11-680F8.3	0.872954388	4.673932977	6.931048825	5.10942E-11	1.43985E-09	14.30347047	15
ENSG00000136944	LMX1B	-2.477481031	4.994580738	-6.924648857	5.30077E-11	1.4885E-09	14.29713206	9
ENSG00000182162	P2RY8	1.021820586	8.014696546	6.910491249	5.74951E-11	1.60733E-09	14.28614875	X
ENSG00000074527	NTN4	-0.878133342	12.1262207	-6.910460539	5.75052E-11	1.60733E-09	14.26981494	12
ENSG00000237560	AC004562.1	1.780491661	4.064863932	6.921109945	5.40959E-11	1.51765E-09	14.20472055	17
ENSG00000166148	AVPR1A	1.329435314	7.736413085	6.896301229	6.23678E-11	1.73363E-09	14.19963758	12
ENSG00000139926	FRMD6	-0.904395122	11.2793338	-6.896649709	6.22434E-11	1.73176E-09	14.19931967	14
ENSG00000198682	PAPSS2	0.778320514	11.34743863	6.8955326	6.2643E-11	1.73808E-09	14.19476108	10
ENSG00000117215	PLA2G2D	-1.306023252	1.861612366	-6.947726472	4.64217E-11	1.32206E-09	14.19301069	1
ENSG00000242097	RP11-64D22.1	-1.406523241	1.835673584	-6.94755164	4.64684E-11	1.32206E-09	14.1893576	3
ENSG00000042980	ADAM28	-0.817888484	7.748708881	-6.88948148	6.48521E-11	1.79444E-09	14.16889548	8
ENSG00000211535	MIR711	-1.559394228	2.914311579	-6.918924667	5.47789E-11	1.53538E-09	14.15056034	3
ENSG00000235009	AC093822.1	-0.797771685	0.758490837	-6.96862094	4.29819E-11	1.238E-09	14.0937176	2
ENSG00000272243	RP11-554D15.3	1.107778971	1.411103741	6.950688834	4.5637E-11	1.30454E-09	14.08850449	6
ENSG00000161570	CCL5	-1.08113758	7.497544531	-6.875515929	7.02478E-11	1.93489E-09	14.08651838	17
ENSG00000132698	RAB25	-2.914030312	7.555604231	-6.872045858	7.16556E-11	1.96976E-09	14.06212659	1
ENSG00000146147	MLIP	1.362474496	5.615406146	6.881999575	6.76899E-11	1.86783E-09	14.06145092	6
ENSG00000211619	IGKV2-40	-0.79576532	0.631535783	-6.96323707	4.33753E-11	1.24696E-09	14.05923278	2
ENSG00000104413	ESRP1	-3.286034692	7.474567814	-6.865461678	7.44037E-11	2.04006E-09	14.02238188	8
ENSG00000233262	RP11-380F14.2	-2.052033837	2.822781354	-6.89587126	6.25216E-11	1.73631E-09	14.01352747	9
ENSG00000186810	CXCR3	-1.315340755	2.75269952	-6.890593773	6.44404E-11	1.78468E-09	13.97245996	X
ENSG00000131686	CA6	-1.673458182	1.707151148	-6.909425724	5.78475E-11	1.6154E-09	13.96802367	1
ENSG00000175471	MCTP1	0.669464021	10.50090633	6.853013735	7.98857E-11	2.17664E-09	13.96421316	5
ENSG00000142233	NTN5	-1.182341569	6.092172053	-6.859027437	7.71894E-11	2.11261E-09	13.96055478	19
ENSG00000108511	HOXB6	0.912396653	7.996821987	6.851678134	8.0497E-11	2.19124E-09	13.95739215	17
ENSG00000240710	RP11-430C7.4	-1.436728575	3.315612687	-6.877519786	6.94472E-11	1.91458E-09	13.94535219	1
ENSG00000141655	TNFRSF11A	-0.981248773	8.302441336	-6.847019364	8.26657E-11	2.2422E-09	13.9373251	18
ENSG00000116299	KIAA1324	-3.074219398	9.256045966	-6.848113279	8.21513E-11	2.23025E-09	13.93521578	1
ENSG00000254928	RP11-702H23.6	1.027046729	6.259145896	6.854996866	7.89865E-11	2.15789E-09	13.93410196	11
ENSG00000242265	PEG10	-1.225385081	9.236255146	-6.844380151	8.39196E-11	2.27418E-09	13.92285612	7
ENSG00000144339	TMEFF2	1.571440896	3.820976081	6.871914847	7.17093E-11	1.96976E-09	13.91640867	2
ENSG00000230798	RP4-792G4.2	1.399989494	2.85083497	6.885819623	6.62261E-11	1.82911E-09	13.91201395	1
ENSG00000039068	CDH1	-3.288357425	9.623840693	-6.84322486	8.44744E-11	2.28716E-09	13.90686338	16
ENSG00000198336	MYL4	0.939038516	4.887070479	6.858263906	7.75267E-11	2.11993E-09	13.90300361	17
ENSG00000255177	RP11-532E4.2	-1.12060676	1.183844392	-6.91269756	5.67719E-11	1.58977E-09	13.89978021	11
ENSG00000196482	ESRRG	-1.612607011	5.735954667	-6.848441722	8.19975E-11	2.22808E-09	13.89333886	1
ENSG00000078295	ADCY2	0.861078263	8.610999409	6.838244784	8.69075E-11	2.34883E-09	13.88809546	5
ENSG00000196776	CD47	-0.59742348	12.20931151	-6.837985633	8.7036E-11	2.35021E-09	13.86391432	3
ENSG00000177173	NAP1L4P1	0.737722566	4.334107566	6.853007356	7.98886E-11	2.17664E-09	13.85002256	1
ENSG00000183807	FAM162B	0.605161425	8.323537047	6.826907985	9.27067E-11	2.49664E-09	13.82442873	6
ENSG00000227755	AP000344.4	-1.990342749	2.996373925	-6.859202493	7.71122E-11	2.11241E-09	13.82200104	22
ENSG00000235098	ANKRD65	-0.630140321	9.147610002	-6.822232021	9.52081E-11	2.55397E-09	13.80064388	1
ENSG00000197822	OCLN	-0.962157795	9.068831437	-6.818048818	9.75021E-11	2.61183E-09	13.77735352	5
ENSG00000113430	IRX4	-2.975388938	6.141565465	-6.824074502	9.42146E-11	2.53049E-09	13.77045147	5
ENSG00000134709	HOOK1	-2.202586845	7.715719103	-6.81713481	9.80106E-11	2.61849E-09	13.76126679	1
ENSG00000160932	LY6E	-0.705086811	12.85311081	-6.817854262	9.76102E-11	2.61241E-09	13.74635404	8
ENSG00000113946	CLDN16	-1.625371021	2.343137954	-6.854258711	7.932E-11	2.16505E-09	13.7336323	3
ENSG00000115380	EFEMP1	-0.631546678	13.38504808	-6.814050718	9.97455E-11	2.65546E-09	13.72103122	2
ENSG00000151208	DLG5	-0.855907028	12.57133819	-6.810885316	1.01558E-10	2.69895E-09	13.70973844	10
ENSG00000103942	HOMER2	-1.530854306	9.762175426	-6.806296432	1.04242E-10	2.76787E-09	13.70656487	15
ENSG00000188828	GLRA4	-1.322033867	2.398008005	-6.849675923	8.14221E-11	2.21443E-09	13.70629663	X
ENSG00000105464	GRIN2D	0.766653184	5.948597536	6.811281047	1.01329E-10	2.69525E-09	13.68190155	19
ENSG00000115339	GALNT3	-1.287866673	8.932950065	-6.800173858	1.07933E-10	2.85335E-09	13.67729119	2
ENSG00000083307	GRHL2	-3.491279143	7.408339185	-6.803696406	1.05794E-10	2.80415E-09	13.67616927	8
ENSG00000263818	CTD-2206N4.4	-0.98639915	6.414101117	-6.804611509	1.05246E-10	2.79205E-09	13.6661029	17
ENSG00000164070	HSPA4L	-0.770131095	8.66599024	-6.793032373	1.12402E-10	2.95854E-09	13.63910539	4
ENSG00000250215	CIR1P2	-0.923285943	0.936242455	-6.881012625	7.09595E-11	1.95271E-09	13.63586468	4
ENSG00000122691	TWIST1	0.650885612	10.56642708	6.79304991	1.1239E-10	2.95854E-09	13.62983982	7
ENSG00000135477	KRT121P	-1.823260869	2.761785651	-6.824513181	9.39796E-11	2.52642E-09	13.60834553	12
ENSG00000225261	RP5-937E21.8	0.603078465	4.824555091	6.802456373	1.06543E-10	2.82151E-09	13.5926779	X
ENSG00000121207	LRAT	-1.851701674	4.621225331	-6.801253906	1.07273E-10	2.83837E-09	13.59035749	4
ENSG00000124256	ZBP1	-0.950427301	5.38212422	-6.79375823	1.11939E-10	2.95408E-09	13.57466068	20
ENSG00000175707	C1orf172	-3.169359581	5.967319655	-6.77984172	1.21138E-10	3.16645E-09	13.52045627	1
ENSG00000186710	CCDC42B	-1.062982085	1.196275749	-6.842572548	8.47892E-11	2.29363E-09	13.50498721	12
ENSG00000073792	IGF2BP2	0.779600812	9.346493404	6.767867918	1.29646E-10	3.3598E-09	13.49898395	3
ENSG00000101311	FERMT1	-1.464681978	6.125908948	-6.775189792	1.24376E-10	3.2371E-09	13.49671604	20
ENSG00000233461	RP11-295G20.2	0.747773964	6.531249277	6.773769673	1.25382E-10	3.26046E-09	13.49081543	1
ENSG00000181449	SOX2	1.296108917	3.80065916	6.792603462	1.12676E-10	2.9606E-09	13.47518474	3
ENSG00000105523	FAM83E	-2.551661861	4.983325637	-6.776980528	1.2312E-10	3.21164E-09	13.47223284	19
ENSG00000130829	DUSP9	-1.629236444	3.153674595	-6.793567778	1.1206E-10	2.9547E-09	13.46264764	X
ENSG00000123095	BHLHE41	-0.97701356	7.747512958	-6.76137869	1.345E-10	3.47503E-09	13.45628479	12
ENSG00000163600	ICOS	-1.303434113	3.572522327	-6.786914813	1.16374E-10	3.04981E-09	13.45390067	2
ENSG00000101230	ISM1	-0.937162307	10.38793439	-6.761309954	1.34552E-10	3.47503E-09	13.45326025	20
ENSG00000189108	IL1RAPL2	-1.625503033	2.525403608	-6.799166319	1.08553E-10	2.86722E-09	13.4427167	X
ENSG00000204959	ARHGEF34P	-0.90927138	7.341561207	-6.757387121	1.37574E-10	3.55003E-09	13.42602263	7
ENSG00000157470	FAM81A	-0.890084889	4.610195626	-6.771180809	1.27235E-10	3.30581E-09	13.41828976	15
ENSG00000259834	RP11-284N8.3	-0.794876965	5.455030352	-6.763632159	1.32794E-10	3.4355E-09	13.40884239	1
ENSG00000214357	NEURL1B	0.623744746	12.15042408	6.754579446	1.39777E-10	3.60382E-09	13.40265618	5
ENSG00000249772	CTD-2193P3.2	0.964353579	5.377658442	6.764178812	1.32384E-10	3.42781E-09	13.399115	5
ENSG00000153012	LGI2	0.876792599	7.262318101	6.748307804	1.44825E-10	3.72129E-09	13.36816346	4
ENSG00000102854	MSLN	-1.730907014	3.626461539	-6.770137963	1.27989E-10	3.32255E-09	13.3644643	16
ENSG00000196220	SRGAP3	-1.024021412	8.340635414	-6.738816877	1.52808E-10	3.90649E-09	13.33664009	3
ENSG00000174326	SLC16A11	-0.702046401	7.282753588	-6.739442569	1.52269E-10	3.896E-09	13.32509025	17
ENSG00000139998	RAB15	-1.04316388	9.46317974	-6.729854485	1.60743E-10	4.0955E-09	13.28633806	14
ENSG00000116031	CD207	-1.359708559	3.847202945	-6.753757343	1.40429E-10	3.61754E-09	13.28632662	2
ENSG00000243536	ANTXRLP1	-0.69004554	0.638610563	-6.822140213	9.52579E-11	2.55397E-09	13.2749852	10
ENSG00000270168	LA16c-380H5.4	-0.823310131	0.768121004	-6.816650823	9.82809E-11	2.6234E-09	13.27400103	16
ENSG00000127129	EDN2	-2.600562085	4.828334536	-6.740175282	1.5164E-10	3.88318E-09	13.26230283	1
ENSG00000164142	FAM160A1	-1.979816913	6.09576389	-6.730169402	1.60458E-10	4.09168E-09	13.24809926	4
ENSG00000168702	LRP1B	1.305815663	7.847825959	6.721487591	1.68517E-10	4.27554E-09	13.2298602	2
ENSG00000171517	LPAR3	-1.857543791	3.828314164	-6.743576783	1.48752E-10	3.8157E-09	13.22925974	1
ENSG00000165272	AQP3	-0.992802289	9.290356681	-6.717939577	1.71923E-10	4.35467E-09	13.22174792	9
ENSG00000135750	KCNK1	-0.996812801	7.460151339	-6.719052162	1.70848E-10	4.33106E-09	13.21675747	1
ENSG00000164211	STARD4	0.610111614	8.726746745	6.715264099	1.74537E-10	4.4098E-09	13.20898792	5
ENSG00000251660	AC007036.5	0.78179282	8.268593764	6.715726561	1.74083E-10	4.40199E-09	13.20755286	7
ENSG00000137843	PAK6	-1.278394666	1.691902706	-6.775885194	1.23887E-10	3.22714E-09	13.20606569	15
ENSG00000142235	LMTK3	-1.573590217	6.856673884	-6.716197791	1.73621E-10	4.39398E-09	13.18924106	19
ENSG00000171102	OBP2B	-2.466769495	3.784913641	-6.73471618	1.5639E-10	3.99468E-09	13.18164226	9
ENSG00000155966	AFF2	1.235481974	6.899806754	6.714455358	1.75335E-10	4.42626E-09	13.16983685	X
ENSG00000236975	RP5-1065P14.2	-1.13131809	1.275484112	-6.780207009	1.20888E-10	3.16263E-09	13.16710011	1
ENSG00000231107	RP11-389K14.3	-1.099391404	0.995468705	-6.787060087	1.16278E-10	3.04981E-09	13.16509792	9
ENSG00000135925	WNT10A	-1.813496061	3.787183691	-6.728358887	1.62106E-10	4.12676E-09	13.14496104	2
ENSG00000130528	HRC	0.717430657	8.523912952	6.703443206	1.86561E-10	4.69399E-09	13.14241222	19
ENSG00000112655	PTK7	-1.359679582	10.56718951	-6.701710154	1.88391E-10	4.73609E-09	13.12212586	6
ENSG00000155816	FMN2	-0.910373035	5.920785403	-6.708517657	1.81303E-10	4.56929E-09	13.11945243	1
ENSG00000160182	TFF1	-2.214623779	3.190809462	-6.726899789	1.63447E-10	4.1539E-09	13.09970111	21
ENSG00000164691	TAGAP	-0.763245388	7.249683071	-6.696474856	1.94027E-10	4.86969E-09	13.08751971	6
ENSG00000224204	PHEX-AS1	-1.36581961	1.829680116	-6.74490464	1.4764E-10	3.79038E-09	13.05692474	X
ENSG00000226887	ERVMER34-1	-1.447824943	4.065054283	-6.704165986	1.85803E-10	4.67881E-09	13.02528001	4
ENSG00000152939	MARVELD2	-1.249950495	6.99115026	-6.685175081	2.06764E-10	5.16363E-09	13.02069911	5
ENSG00000112183	RBM24	1.056808953	7.862950886	6.683397277	2.08841E-10	5.20262E-09	13.02057596	6
ENSG00000198626	RYR2	1.36721358	7.651860453	6.680608866	2.12141E-10	5.2718E-09	13.00036808	1
ENSG00000182674	KCNB2	-1.476401415	2.043547828	-6.728014221	1.62422E-10	4.13132E-09	12.98554497	8
ENSG00000023892	DEF6	-0.738375969	8.79839459	-6.671747187	2.22972E-10	5.51376E-09	12.9702411	6
ENSG00000121807	CCR2	-1.179967369	5.310717576	-6.684736759	2.07274E-10	5.17211E-09	12.96983323	3
ENSG00000144681	STAC	-0.684690069	7.55659412	-6.66842324	2.27173E-10	5.61307E-09	12.93948442	3
ENSG00000112319	EYA4	1.523385158	6.182475408	6.676425236	2.17188E-10	5.39279E-09	12.93870414	6
ENSG00000124939	SCGB2A1	-3.301534829	4.906399602	-6.676033878	2.17666E-10	5.40023E-09	12.91288982	11
ENSG00000258484	SPESP1	0.783569052	6.556522475	6.66669576	2.29387E-10	5.65853E-09	12.90080128	15
ENSG00000236358	RP5-827C21.2	-1.002746362	1.28987068	-6.732912956	1.57991E-10	4.03217E-09	12.89917917	1
ENSG00000100558	PLEK2	-1.401251099	5.017210932	-6.67287415	2.21565E-10	5.48345E-09	12.8949078	14
ENSG00000088726	TMEM40	-1.473133023	3.77322561	-6.681066535	2.11596E-10	5.26258E-09	12.88255567	3
ENSG00000251320	CTC-327F10.4	-2.125773794	2.817459961	-6.691730772	1.99278E-10	4.98904E-09	12.87576361	5
ENSG00000243836	WDR86-AS1	-0.976369945	6.724503309	-6.659778267	2.38468E-10	5.85864E-09	12.87463036	7
ENSG00000132849	INADL	-0.929514416	10.73734438	-6.656184907	2.43324E-10	5.9634E-09	12.87111834	1
ENSG00000232316	RP1-124C6.1	-1.403151011	2.272383861	-6.700281316	1.89913E-10	4.77039E-09	12.86781747	6
ENSG00000251450	CTC-459I6.1	0.995632613	4.147832837	6.674611606	2.19413E-10	5.43909E-09	12.84795827	5
ENSG00000182168	UNC5C	-0.69927302	7.861766808	-6.649649161	2.52406E-10	6.16103E-09	12.84241988	4
ENSG00000171224	C10orf35	-0.801733804	7.008824415	-6.647274855	2.55787E-10	6.22848E-09	12.81254108	10
ENSG00000120075	HOXB5	0.88219245	6.84033867	6.6487462	2.53687E-10	6.18729E-09	12.80983287	17
ENSG00000141738	GRB7	-2.578741128	8.586091152	-6.64101363	2.64919E-10	6.41983E-09	12.79238488	17
ENSG00000234690	AC073283.4	-1.204055008	3.79396718	-6.664233141	2.3258E-10	5.72795E-09	12.7885847	2
ENSG00000250619	CTD-2215L10.1	-0.915211363	4.487712389	-6.656420545	2.43002E-10	5.96035E-09	12.78079037	5
ENSG00000075073	TACR2	0.778518836	5.629330444	6.648576981	2.53927E-10	6.18818E-09	12.77222469	10
ENSG00000105289	TJP3	-2.768542772	7.220981321	-6.637324646	2.70449E-10	6.53812E-09	12.761173	19
ENSG00000115107	STEAP3	-0.626550243	10.99514917	-6.63455954	2.74668E-10	6.61895E-09	12.75073293	2
ENSG00000227028	SLC8A1-AS1	0.906820217	5.216778904	6.646672013	2.56653E-10	6.24453E-09	12.74606788	2
ENSG00000174564	IL20RB	0.869967757	6.492635492	6.638293729	2.68985E-10	6.50794E-09	12.74293184	3
ENSG00000163739	CXCL1	-1.415746256	6.180245625	-6.637095996	2.70795E-10	6.54127E-09	12.73694652	4
ENSG00000168004	HRASLS5	1.074984022	9.979496997	6.629114004	2.83167E-10	6.80209E-09	12.73164982	11
ENSG00000143001	TMEM61	-1.994637755	5.608580827	-6.63538514	2.73402E-10	6.59369E-09	12.71252801	1
ENSG00000250942	ENPP7P11	-1.285555568	2.518396704	-6.667529308	2.28316E-10	5.6367E-09	12.710169	4
ENSG00000271133	CTA-293F17.1	-1.840408098	4.829711435	-6.639556309	2.6709E-10	6.46726E-09	12.70622483	7
ENSG00000164825	DEFB1	-1.643467286	7.054465323	-6.626795002	2.86865E-10	6.87998E-09	12.70185066	8
ENSG00000129116	PALLD	-0.601767768	13.2486897	-6.625804548	2.88458E-10	6.91272E-09	12.68392576	4
ENSG00000149090	PAMR1	-1.193554376	9.704500498	-6.617906515	3.01482E-10	7.20199E-09	12.66983784	11
ENSG00000237786	GFOD1-AS1	0.779478358	4.692407066	6.635610573	2.73057E-10	6.59063E-09	12.66401037	6
ENSG00000205143	ARID3C	-1.050984264	2.684614228	-6.655369428	2.44439E-10	5.98589E-09	12.65998903	9
ENSG00000153495	TEX29	0.66874594	4.647657931	6.634259888	2.75129E-10	6.62479E-09	12.65572641	13
ENSG00000223350	IGLV9-49	-1.350541757	1.179662994	-6.687793885	2.07581E-10	5.17549E-09	12.64154747	22
ENSG00000230258	AC002539.1	1.157919415	1.479913985	6.687159387	2.04469E-10	5.11055E-09	12.62647143	17
ENSG00000176083	ZNF683	-1.69247429	3.004169826	-6.643157882	2.61756E-10	6.34827E-09	12.62503289	1
ENSG00000181409	AATK	0.823114224	8.245758314	6.609317049	3.16302E-10	7.53222E-09	12.62373139	17
ENSG00000264739	RP11-138I1.2	0.963243701	4.4434616	6.629368338	2.82765E-10	6.79782E-09	12.61577796	17
ENSG00000142408	CACNG8	1.011073772	4.203445959	6.630403061	2.81132E-10	6.76395E-09	12.60810654	19
ENSG00000196167	COLCA1	-0.895512105	7.459553952	-6.608057374	3.18535E-10	7.57942E-09	12.60810364	11
ENSG00000174175	SELP	0.799617259	10.02826708	6.601468227	3.30469E-10	7.85105E-09	12.58036778	1
ENSG00000149418	ST14	-1.561404253	9.94478638	-6.597870562	3.3717E-10	7.98817E-09	12.55801928	11
ENSG00000225473	ATP13A4-AS1	-1.056427331	1.146588427	-6.673065057	2.21327E-10	5.48206E-09	12.55295803	3
ENSG00000150048	CLEC1A	0.626207267	9.687295695	6.59478942	3.43015E-10	8.11087E-09	12.54637294	12
ENSG00000134207	SYT6	-1.264544155	3.132664049	-6.62684002	2.86793E-10	6.87998E-09	12.54189153	1
ENSG00000134240	HMGCS2	-2.944677398	6.698180425	-6.595546373	3.4157E-10	8.08302E-09	12.52264488	1
ENSG00000078114	NEBL	-1.282647724	10.28713781	-6.590607404	3.51108E-10	8.2828E-09	12.51643977	10
ENSG00000163735	CXCL5	-1.620269094	3.71354261	-6.613847619	3.08398E-10	7.34978E-09	12.5122759	4
ENSG00000233101	HOXB-AS3	0.961759011	5.795371108	6.598307681	3.36349E-10	7.98215E-09	12.50215409	17
ENSG00000111846	GCNT2	-1.146008642	8.23461587	-6.586724574	3.58789E-10	8.44425E-09	12.50179843	6
ENSG00000175832	ETV4	-1.681518262	6.40918666	-6.592763981	3.46911E-10	8.19659E-09	12.50178806	17
ENSG00000124935	SCGB1D2	-3.916392076	7.701717225	-6.587459257	3.57323E-10	8.4163E-09	12.48595003	11
ENSG00000230709	AC104024.1	-1.156888632	1.0710479	-6.660387185	2.37655E-10	5.8434E-09	12.48262375	17
ENSG00000157399	ARSE	-1.445099228	4.841237118	-6.598218873	3.36516E-10	7.98215E-09	12.47884028	X
ENSG00000224090	AC097468.4	-0.857791167	0.773888039	-6.665951566	2.30347E-10	5.67759E-09	12.44570097	2
ENSG00000120088	CRHR1	-0.786335423	6.523336535	-6.579782043	3.72938E-10	8.76361E-09	12.43175087	17
ENSG00000249646	OR7E94P	1.141946141	2.589755889	6.621874631	2.94868E-10	7.04956E-09	12.43105315	4
ENSG00000177425	PAWR	-0.689256009	11.49748729	-6.574728936	3.8358E-10	8.99969E-09	12.42007372	12
ENSG00000271806	RP5-892K4.1	-1.56603759	3.763724328	-6.59117745	3.49993E-10	8.26296E-09	12.39013806	1
ENSG00000237061	RP11-956J14.1	-1.32932566	2.21797666	-6.615043519	3.06344E-10	7.30915E-09	12.38721234	8
ENSG00000104833	TUBB4A	0.93066107	5.471103092	6.577282892	3.78164E-10	8.87952E-09	12.37613729	19
ENSG00000142512	SIGLEC10	-1.196763656	7.01556691	-6.565847249	4.03013E-10	9.43368E-09	12.36927021	19
ENSG00000125810	CD93	0.665787775	13.09378387	6.567196925	3.99998E-10	9.37037E-09	12.36742314	20
ENSG00000133048	CHI3L1	-1.973405123	10.9453484	-6.561837562	4.121E-10	9.63531E-09	12.35291278	1
ENSG00000172005	MAL	1.028327343	6.605198032	6.55751262	4.22127E-10	9.85822E-09	12.30474343	2
ENSG00000086300	SNX10	1.026258842	9.045637402	6.548856587	4.42922E-10	1.02911E-08	12.29940733	7
ENSG00000164199	GPR98	-2.330147353	6.848604993	-6.553489271	4.31671E-10	1.00501E-08	12.29930411	5
ENSG00000065911	MTHFD2	0.74521049	9.553955011	6.548807367	4.43043E-10	1.02911E-08	12.29747513	2
ENSG00000117322	CR2	-1.440745232	2.770699825	-6.585732133	3.60779E-10	8.48448E-09	12.28774792	1
ENSG00000260798	RP11-354M1.2	-2.66597944	4.700661717	-6.5561966	4.25226E-10	9.92292E-09	12.24809477	16
ENSG00000125848	FLRT3	-1.451596014	5.557664874	-6.549458252	4.41445E-10	1.02697E-08	12.24058352	20
ENSG00000248571	RP11-768B22.2	-0.942351966	0.91533295	-6.622564192	2.93733E-10	7.02799E-09	12.23372039	4
ENSG00000081277	PKP1	-0.946762687	10.96235578	-6.53942646	4.66724E-10	1.08079E-08	12.23277258	1
ENSG00000185149	NPY2R	1.783508022	6.504679182	6.543577742	4.56095E-10	1.05861E-08	12.22103638	4
ENSG00000160469	BRSK1	-1.166330591	7.543071639	-6.532024295	4.86284E-10	1.12094E-08	12.19676579	19
